book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
5359,John Grisham,1993.0,The Client,eng,3.97,320083,2530,12566,79176,129019,102372
228333,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762,17006,43014,116021,95951,56081
24213,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,5294,17482,76985,127906,149523
2156,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,4.13,365425,6688,15653,71218,133222,175578
556602,Tatiana de Rosnay,2007.0,Sarah's Key,eng,4.14,312444,3865,12684,55760,134748,140574
43615,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494,9958,24111,72736,112895,146677
9712,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,eng,3.89,283806,11450,23825,65668,110544,111974
439288,Laurie Halse Anderson,1999.0,Speak,eng,4.0,360156,7770,21049,76503,125660,141422
17802724,Liane Moriarty,2013.0,The Husband's Secret,eng,3.92,232106,4175,15649,80869,155945,95167
1898,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258,8041,10286,46060,112601,124605
10592,Stephen King,1974.0,Carrie,Unknown,3.93,356814,4564,19479,96352,136054,121201
242006,Augusten Burroughs,2002.0,Running with Scissors,en-US,3.7,293878,13569,27249,78405,105786,81379
8908,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,7680,19887,65570,121537,130475
17212231,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",eng,3.8,287533,7261,26077,89237,128374,94611
47281,Lois Lowry,1989.0,Number the Stars,eng,4.11,333638,3797,12794,63919,123296,138559
13145,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,4281,10929,61630,118236,122955
10614,Stephen King,1987.0,Misery,en-GB,4.11,334647,4302,12725,64835,128990,141351
66559,Gillian Flynn,2006.0,Sharp Objects,en-US,3.92,207889,4988,17566,81036,147558,103690
2839,Katherine Paterson,1977.0,Bridge to Terabithia,eng,3.98,337644,8287,20081,74409,119504,131193
30183,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",en-US,3.79,360044,21547,34170,81486,97982,135835
36072,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700,9038,17041,61036,109359,137410
1622,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,eng,3.94,334241,5598,20498,84388,130051,120975
4588,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,en-US,3.97,294726,8847,20556,61303,109008,119402
11387515,R.J. Palacio,2012.0,Wonder,eng,4.43,228538,4504,7833,34567,105977,224910
233093,Dr. Seuss,1957.0,The Cat in the Hat,eng,4.15,314016,6179,14497,57850,85944,152712
11235712,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663,12154,18256,66180,150914,206642
16160797,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712,9729,20151,79290,138955,92370
6068551,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625,17815,35108,86129,105099,126660
662,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,eng,3.68,283295,30901,27442,53762,78744,105796
49436,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516,14371,27844,77127,97820,71358
13023,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,Alice in Wonderland,eng,4.03,343252,7467,18101,70170,109730,137803
1232,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685,4789,11769,42214,101612,157170
7631105,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,5525,21370,79458,124458,115496
4865,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,4.13,282623,6734,13880,50529,94743,139551
480479,Frances Mayes,1996.0,Under the Tuscan Sun,eng,3.72,279264,12008,22882,74910,93439,78597
19486412,Liane Moriarty,2014.0,Big Little Lies,eng,4.2,306186,3775,7865,49115,159494,151184
24337,Gail Carson Levine,1997.0,Ella Enchanted,eng,3.97,339117,6619,20066,80272,110568,128224
3876,Ernest Hemingway,1926.0,The Sun Also Rises,en-US,3.83,284988,9602,23682,70004,105785,94044
14891,Betty  Smith,1943.0,A Tree Grows in Brooklyn,eng,4.24,291909,3693,9667,43734,103879,148027
13148,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",eng,3.93,274639,10518,14558,58296,95980,99764
21853621,Kristin Hannah,2015.0,The Nightingale,eng,4.54,253606,2829,4913,20612,82844,215817
6334,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,3.8,294123,9081,26036,78203,118163,92144
366522,Cecelia Ahern,2003.0,P.S. I Love You,en-US,4.01,262921,7027,16336,56951,90089,113010
12873,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,en-US,4.2,177384,4565,10900,49263,112768,152100
18373,Daniel Keyes,1966.0,Flowers for Algernon,en-US,4.07,313044,4223,14882,65106,122462,129526
6952,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,en-US,3.94,263199,8887,15941,60147,100011,100483
1103,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,4.05,280475,3268,11286,56005,116178,103923
22034,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,eng,4.36,256480,2930,5985,30009,83730,147732
49750,John Green,2006.0,An Abundance of Katherines,eng,3.63,312754,14225,36867,98115,111740,86477
29579,Isaac Asimov,1951.0,Foundation (Foundation #1),eng,4.13,279688,7697,12471,47251,97583,132586
15783514,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,3.99,293844,7038,18089,64714,127761,118649
30118,Shel Silverstein,1981.0,A Light in the Attic,eng,4.34,297861,3585,7593,38923,85051,169362
29056083,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603,15828,35842,96395,133156,116552
11614718,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",eng,3.99,256975,8868,21223,68789,117580,135938
32499,John Grisham,1992.0,The Pelican Brief,eng,3.95,288376,2362,12423,73587,116438,91358
17061,Neil Gaiman,2002.0,Coraline,eng,4.03,316379,7078,15010,67188,126167,128187
12067,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,298304,4991,10988,44804,101159,164431
70401,Jack Kerouac,1955.0,On the Road,eng,3.64,246602,13769,31221,70104,88569,74221
16181775,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",eng,4.01,251703,4544,11558,57792,133951,97664
3063499,Nicholas Sparks,2008.0,The Lucky One,en-US,4.1,267166,3661,11792,54208,94613,117049
2122,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,eng,3.85,244545,18158,18720,44131,76424,97543
19691,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",Unknown,4.01,270318,9470,13707,49906,95296,109876
76620,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",eng,4.05,292426,9158,15767,52906,102093,128449
10335308,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674,6438,18856,81229,117248,89160
3591262,Abraham Verghese,2009.0,Cutting for Stone,eng,4.28,258319,4586,9249,32671,91293,143280
140225,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,306492,2658,12490,69089,112121,128906
295,Robert Louis Stevenson,1882.0,Treasure Island,eng,3.82,268012,5349,19127,86487,114968,84584
9520360,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,1773,4666,30788,93611,185962
10644930,Stephen King,2011.0,11/22/63,eng,4.29,258464,2927,7649,35500,109392,147589
4948,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,eng,4.29,296952,5801,11214,43549,73389,170575
135479,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,eng,4.18,238940,2701,8491,43680,102441,116840
2493,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,eng,3.87,276076,3570,16119,81773,118129,84139
7933292,"Todd Burpo, Lynn Vincent",2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,4.01,228371,9291,15024,44510,68399,105794
39999,John Boyne,2006.0,The Boy in the Striped Pajamas,eng,4.1,285692,5297,13562,54987,121193,130362
4900,Joseph Conrad,1899.0,Heart of Darkness,eng,3.42,255576,25591,42946,84433,88608,66813
7812659,Nicholas Sparks,2010.0,Safe Haven,eng,4.19,255531,3010,9496,45461,91240,125767
52529,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",eng,3.62,241537,23328,26321,55785,61698,83813
227711,Wally Lamb,1998.0,I Know This Much Is True,eng,4.17,246917,4430,9972,39899,86909,116398
10583,Stephen King,1983.0,Pet Sematary,eng,3.91,256383,4584,17315,73475,102744,95635
5203,Wally Lamb,1992.0,She's Come Undone,en-US,3.84,259576,10224,20064,59412,91423,87801
1215032,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,245686,1486,4018,17932,66415,192498
33724,Sophie Kinsella,2003.0,Can You Keep a Secret?,en-US,3.83,278747,8003,19319,76244,101810,88425
6752378,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",en-US,4.16,341826,4306,16000,64499,120426,167936
14748,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",en-US,3.7,248804,12137,20336,66587,84488,68757
3412,Colleen McCullough,1977.0,The Thorn Birds,eng,4.22,255651,2889,9117,42299,85531,126990
2213661,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,en-US,4.12,302303,5515,12566,53668,120830,132872
13158800,M.L. Stedman,2012.0,The Light Between Oceans,eng,4.0,243526,3432,11985,56557,124430,92030
28194,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",en-US,3.86,285011,8524,22966,71494,98625,99805
4894,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,eng,3.74,237272,12161,23384,61934,77196,78459
9791,Bill Bryson,1997.0,A Walk in the Woods,eng,4.05,250192,3553,10293,50487,104690,95426
13214,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,en-US,4.19,270859,4969,9937,42472,95531,131539
15818107,Christina Baker Kline,2013.0,Orphan Train,eng,4.14,226091,1703,6769,42434,116003,97059
8755776,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",eng,4.3,300553,3341,10329,43333,97947,172919
13526165,Maria Semple,2012.0,"Where'd You Go, Bernadette",eng,3.9,215453,4080,13047,59489,119361,72176
10365,Wilson Rawls,1961.0,Where the Red Fern Grows,Unknown,4.04,268548,6585,15232,53560,89699,115103
14497,Neil Gaiman,1996.0,Neverwhere,eng,4.18,268318,3126,9628,46996,113506,128484
9717,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,eng,4.08,205279,4894,12964,42199,84519,103404
16068905,Rainbow Rowell,2013.0,Fangirl,eng,4.12,340379,8626,16973,60097,121431,164603
4473,John Irving,1989.0,A Prayer for Owen Meany,eng,4.22,226964,4679,9761,33669,76223,122120
32234,Janet Fitch,1999.0,White Oleander,eng,3.93,245674,3765,13598,60133,94893,81887
9275658,Marie Lu,2011.0,"Legend (Legend, #1)",eng,4.19,299998,5069,11608,48677,106122,146996
14866,Jodi Picoult,2007.0,Nineteen Minutes,eng,4.1,235978,2852,9629,46237,94104,98871
2318271,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,eng,4.25,241869,3004,8851,35547,76621,124120
228665,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",eng,4.18,260184,6163,11298,38946,88024,128552
10916,Jodi Picoult,1998.0,The Pact,en-US,4.0,221225,3586,11789,50494,85430,84060
65605,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",eng,4.01,268355,3168,14602,69051,105375,111374
2153405,Lisa Genova,2007.0,Still Alice,eng,4.3,223432,1178,4249,28642,96615,114387
13596809,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",eng,4.33,252564,2923,8651,33911,74587,147536
6689,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,eng,3.99,270402,4235,13199,65762,104078,102463
13137,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",en-US,4.05,233984,4464,10087,48616,83796,95465
13,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,eng,4.37,222842,2657,6328,26431,66655,136349
6280118,David Nicholls,2009.0,One Day,eng,3.77,222926,8632,21291,59874,86793,70462
32929,"Margaret Wise Brown, Clement Hurd",1947.0,Goodnight Moon,en-US,4.27,244842,4998,10298,37146,59629,140607
7747374,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",en-US,3.94,253437,6538,17766,58268,90409,97214
1371,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",,The Iliad,eng,3.83,241088,7701,20845,68844,89384,86791
13497818,J.K. Rowling,2012.0,The Casual Vacancy,eng,3.28,231835,24583,38326,74611,75741,41200
24192,John Grisham,1996.0,The Runaway Jury,eng,3.96,222712,1613,8950,56426,90284,69588
4138,David Sedaris,1997.0,Naked,en-US,4.08,201337,2631,7051,37023,81934,76127
45978,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",en-US,3.96,250000,5483,16680,58948,95907,97041
236093,"L. Frank Baum, W.W. Denslow",1900.0,"The Wonderful Wizard of Oz (Oz, #1)",eng,3.98,247521,4197,13653,65910,95948,99692
121749,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",eng,3.96,250221,2399,12145,68026,101461,89038
16143347,E. Lockhart,2014.0,We Were Liars,eng,3.85,273442,9074,22616,68468,102385,96237
11590,Stephen King,1975.0,'Salem's Lot,en-GB,3.99,228680,2713,11724,57171,89196,85556
7745,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas,eng,4.08,232489,4730,11381,42362,84094,99573
10025305,Cassandra Clare,2011.0,"Clockwork Prince (The Infernal Devices, #2)",eng,4.46,307994,3420,6235,29508,85633,203223
20910157,Amy Poehler,2014.0,Yes Please,eng,3.81,251082,8886,19000,69227,96483,80627
12996,William Shakespeare,1603.0,Othello,eng,3.88,238875,4281,16576,64922,92076,78902
6149,Toni Morrison,1987.0,Beloved,eng,3.77,233825,12441,21409,53863,79915,77470
3236307,Kristin Cashore,2008.0,"Graceling (Graceling Realm, #1)",en-CA,4.1,281185,6773,13946,48894,99939,127078
78411,"Lemony Snicket, Brett Helquist",1999.0,"The Bad Beginning (A Series of Unfortunate Events, #1)",eng,3.89,275670,6701,18612,70767,102585,96359
355697,"Erich Maria Remarque, A.W. Wheen",1929.0,All Quiet on the Western Front,en-US,3.92,249113,7646,17740,55908,90874,93621
191139,Dr. Seuss,1990.0,"Oh, The Places You'll Go!",en-US,4.34,257260,3615,8150,33869,63795,150573
16115612,Khaled Hosseini,2012.0,And the Mountains Echoed,eng,4.03,199326,2049,9146,45985,93953,77983
7082,"Philip K. Dick, Roger Zelazny",1968.0,Do Androids Dream of Electric Sheep?,eng,4.08,223828,2097,8453,45683,100794,87981
18254,"Charles Dickens, George Cruikshank, Philip Horne",1838.0,Oliver Twist,eng,3.85,230181,4766,15425,65342,96135,71495
11149,C.S. Lewis,1942.0,The Screwtape Letters,eng,4.21,116277,4524,8925,34444,75279,114997
6936382,Stephanie Perkins,2010.0,"Anna and the French Kiss (Anna and the French Kiss, #1)",en-US,4.08,259479,10602,14781,46011,84323,129627
113946,Dr. Seuss,1957.0,How the Grinch Stole Christmas!,eng,4.36,250602,3438,7227,32673,63395,149394
5805,"Alan Moore, David   Lloyd",1990.0,V for Vendetta,eng,4.25,210682,3564,6593,29496,73094,107893
2203,David McCullough,2001.0,John Adams,eng,4.05,215780,11255,10372,30772,70601,97127
14995,Dean Koontz,2003.0,"Odd Thomas (Odd Thomas, #1)",eng,3.94,205986,10963,12869,39433,65984,84646
119324,Philip Pullman,1997.0,"The Subtle Knife (His Dark Materials, #2)",eng,4.1,242503,3905,11486,47802,96998,110594
22232,Jerry Spinelli,2000.0,"Stargirl (Stargirl, #1)",eng,3.74,237560,9710,22399,62918,76059,74229
7090447,Rick Riordan,2010.0,"The Red Pyramid (Kane Chronicles, #1)",eng,4.06,232791,4565,12571,46486,78216,101051
350,Robert A. Heinlein,1961.0,Stranger in a Strange Land,eng,3.91,220301,10416,16204,45343,69937,87322
10176,David Sedaris,2004.0,Dress Your Family in Corduroy and Denim,eng,4.08,191923,2483,6620,37230,82749,75165
6319,"Roald Dahl, Quentin Blake",1982.0,The BFG,eng,4.22,245855,2987,7906,42480,86105,124891
21,Bill Bryson,2003.0,A Short History of Nearly Everything,en-US,4.19,191535,3514,7196,29992,71534,94131
1852,Jack London,1903.0,The Call of the Wild,eng,3.83,223932,6366,16636,62853,90382,72558
7864437,James Dashner,2011.0,"The Death Cure (Maze Runner, #3)",eng,3.77,223674,6731,23270,68067,84128,74988
16793,Neil Gaiman,1999.0,Stardust,eng,4.07,237602,2959,10183,52599,109208,102235
33917,Jhumpa Lahiri,2003.0,The Namesake,en-US,3.96,184211,1926,8889,42552,81043,58493
8667848,Deborah Harkness,2011.0,"A Discovery of Witches (All Souls Trilogy, #1)",eng,3.99,226622,9304,16503,43523,79322,101083
11297,"Haruki Murakami, Jay Rubin",1987.0,Norwegian Wood,eng,4.02,183988,2927,10416,41293,87041,76140
5168,Billie Letts,1995.0,Where the Heart Is,en-US,4.0,208333,2053,8967,48023,79147,72178
6567017,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson",eng,3.84,236431,8039,18868,60009,87132,80257
1241,James Frey,2003.0,A Million Little Pieces,en-CA,3.62,184241,9619,18950,51504,63727,46131
2282133,Richelle Mead,2008.0,"Frostbite (Vampire Academy, #2)",eng,4.3,256745,2851,7224,36392,84199,139399
8520610,Susan Cain,2012.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,eng,4.04,202135,5116,10093,39869,82757,83894
233818,Scott O'Dell,1960.0,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",en-CA,3.8,236015,8175,19308,61975,80520,75990
17250,"Arthur Miller, Christopher Bigsby",1953.0,The Crucible,eng,3.55,242980,9010,29173,80661,83304,51094
50,Gary Paulsen,1986.0,"Hatchet (Brian's Saga, #1)",en-US,3.68,222553,12070,22390,59179,73180,65144
68428,Brandon Sanderson,2006.0,"The Final Empire (Mistborn, #1)",eng,4.43,208944,1783,4008,20554,76611,136037
51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde,eng,3.79,223535,2939,16110,76470,100514,63619
7784,Dr. Seuss,1971.0,The Lorax,eng,4.35,226564,3193,6884,29815,57259,133212
389627,Jeff Kinney,2004.0,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",en-US,3.96,254852,10196,18564,53471,69722,111316
7896527,Sarah J. Maas,2012.0,"Throne of Glass (Throne of Glass, #1)",eng,4.24,274987,8471,12115,41710,96202,169367
2802316,Richelle Mead,2008.0,"Shadow Kiss (Vampire Academy, #3)",en-US,4.37,266742,2876,6532,32789,78293,158473
46170,Ernest Hemingway,1940.0,For Whom the Bell Tolls,eng,3.95,195063,4578,11772,43122,75680,71067
3367956,Jamie Ford,2009.0,Hotel on the Corner of Bitter and Sweet,eng,3.98,197294,2345,9368,44408,88468,66747
343,"Patrick Süskind, John E. Woods",1985.0,Perfume: The Story of a Murderer,eng,4.0,178135,5659,12862,41804,78658,83771
1097,Eric Schlosser,2001.0,Fast Food Nation: The Dark Side of the All-American Meal,eng,3.73,179347,7881,12314,47602,69009,46555
3950967,J.K. Rowling,2007.0,The Tales of Beedle the Bard,en-US,4.06,284833,3019,15025,69367,103350,128346
22328,William Gibson,1984.0,Neuromancer,eng,3.88,183878,9313,14728,40328,65376,72672
10799,Ernest Hemingway,1929.0,A Farewell to Arms,en-US,3.79,186613,6224,16181,50604,77096,57418
391729,Edgar Allan Poe,1843.0,The Tell-Tale Heart and Other Writings,en-GB,4.15,195689,2456,6438,33803,70786,84153
10534,"Sun Tzu, Thomas Cleary",,The Art of War,eng,3.95,167332,2930,11589,48265,70644,70520
11367726,William Landay,2012.0,Defending Jacob,eng,3.97,182025,2777,8608,42024,87107,61550
4980,Kurt Vonnegut Jr.,1973.0,Breakfast of Champions,eng,4.08,178154,2137,7189,34421,72558,70872
